time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
164,1430299497715498821.98,526229958634621771.29,323470543649879406.74,1027.70,C,2,0,0,0,1017.2466435568198,C,2,0,0,0,1016.2340446472492,C,2,0,0,0,1016.4027094528315,C,3,0,0,0,1019.9618618850809,C,2,0,0,0,1017.7717827418927,O,0,0,0,0,1027.70,C,2,0,0,0,1018.6370806821363,C,4,0,0,0,1019.762139397882,C,6,1,1.01,0,1014.0353684841448,C,2,0,0,0,1017.415308362402,C,2,0,0,0,1018.1377658162858,O,0,0,0,0,1027.70,C,2,0,0,0,1018.306430621868,C,2,0,0,0,1017.9189250467455,C,4,0,0,0,1019.2731811924356,C,2,0,0,0,1017.6246404370401,O,0,0,0,0,1027.70,O,0,0,0,0,1027.70,O,0,0,0,0,1027.70,C,2,0,0,0,1018.784222986989,C,2,0,0,0,1016.7562474221926,C,2,0,0,0,1016.8833957685749,O,0,0,0,0,1027.70,O,0,0,0,0,1027.70,O,0,0,0,0,1027.70,C,2,0,0,0,1016.5875826166103,C,3,0,0,0,1022.5923244488068,C,2,0,0,0,1018.0106174699033,O,0,0,0,0,1027.70,O,0,0,0,0,1027.70,O,0,0,0,0,1027.70,C,2,0,0,0,1016.4789130947044,C,2,0,0,0,1016.065379841667,C,2,0,0,0,1017.4774981321874,O,0,0,0,0,1027.70,O,0,0,0,0,1027.70,472433773624537.93,224242758909343.13,224242758909343.13,3084970770626612.50,196251291084321.40,0,431379620814505.80,12440652366.68,12440652366.68,224242758909343.13,170125921114300.60,0,224242758909343.13,196251291084321.40,12440652366.68,196251291084321.40,0,0,0,196251291084321.40,224242758909343.13,170125921114300.60,0,0,0,145866648999281.35,3084970770626612.50,123473474739263.87,0,0,0,102946398334247.63,84285419784232.96,84285419784232.96,0,0
165,1436236144832858446.58,514918351337348751.66,328845503829792801.76,1031.96,C,2,0,0,0,1021.9350081068197,C,2,0,0,0,1020.7880851941497,C,2,0,0,0,1020.9798144509862,C,3,0,0,0,1024.9667984566695,C,2,0,0,0,1022.5402706166936,O,0,0,0,0,1031.96,C,2,0,0,0,1023.5197242941158,C,4,0,0,0,1024.6671419324937,C,6,1,1.01,0,1014.0353684841448,C,2,0,0,0,1022.1267373636563,C,2,0,0,0,1022.9647472490345,O,0,0,0,0,1031.96,C,2,0,0,0,1023.156476505871,C,2,0,0,0,1022.7089354222759,C,4,0,0,0,1024.1777655160959,C,2,0,0,0,1022.3716058111114,O,0,0,0,0,1031.96,O,0,0,0,0,1031.96,O,0,0,0,0,1031.96,C,2,0,0,0,1023.688389099698,C,2,0,0,0,1021.390384477363,C,2,0,0,0,1021.5375267822157,O,0,0,0,0,1031.96,O,0,0,0,0,1031.96,O,0,0,0,0,1031.96,C,2,0,0,0,1021.1986552205265,C,3,0,0,0,1027.6971950573723,C,2,0,0,0,1022.8176049441818,O,0,0,0,0,1031.96,O,0,0,0,0,1031.96,O,0,0,0,0,1031.96,C,2,0,0,0,1021.0715068741441,C,2,0,0,0,1020.5963559373132,C,2,0,0,0,1022.2029410055292,O,0,0,0,0,1031.96,O,0,0,0,0,1031.96,515354024289572.50,254100324589366.98,254100324589366.98,3193204446216683.75,224242758909343.13,0,472433773624537.93,12440652366.68,12440652366.68,254100324589366.98,196251291084321.40,0,254100324589366.98,224242758909343.13,12440652366.68,224242758909343.13,0,0,0,224242758909343.13,254100324589366.98,196251291084321.40,0,0,0,170125921114300.60,3193204446216683.75,145866648999281.35,0,0,0,123473474739263.87,102946398334247.63,102946398334247.63,0,0
166,1440973922999834375.37,504049843359183977.08,334976233640981647.54,1035.37,C,2,0,0,0,1025.76443821916,C,2,0,0,0,1024.4738993754459,C,2,0,0,0,1024.6902484423267,C,3,0,0,0,1029.1303389593372,C,2,0,0,0,1026.4559382228717,O,0,0,0,0,1035.37,C,2,0,0,0,1027.5573110231578,C,4,0,0,0,1028.7286298922463,C,6,1,1.01,0,1014.0353684841448,C,2,0,0,0,1025.9807872860408,C,2,0,0,0,1026.9434806316729,O,0,0,0,0,1035.37,C,2,0,0,0,1027.1598296985537,C,2,0,0,0,1026.6476674797082,C,4,0,0,0,1028.2388350861204,C,2,0,0,0,1026.2642089660353,O,0,0,0,0,1035.37,O,0,0,0,0,1035.37,O,0,0,0,0,1035.37,C,2,0,0,0,1027.7490402799945,C,2,0,0,0,1025.1624093359662,C,2,0,0,0,1025.3310741415485,O,0,0,0,0,1035.37,O,0,0,0,0,1035.37,O,0,0,0,0,1035.37,C,2,0,0,0,1024.9460602690854,C,3,0,0,0,1031.962788102955,C,2,0,0,0,1026.7748158260906,O,0,0,0,0,1035.37,O,0,0,0,0,1035.37,O,0,0,0,0,1035.37,C,2,0,0,0,1024.7989179642327,C,2,0,0,0,1024.257550308565,C,2,0,0,0,1026.072479709199,O,0,0,0,0,1035.37,O,0,0,0,0,1035.37,560140372809607.08,285823988124391.93,285823988124391.93,3303304219661697.75,254100324589366.98,0,515354024289572.50,12440652366.68,12440652366.68,285823988124391.93,224242758909343.13,0,285823988124391.93,254100324589366.98,12440652366.68,254100324589366.98,0,0,0,254100324589366.98,285823988124391.93,224242758909343.13,0,0,0,196251291084321.40,3303304219661697.75,170125921114300.60,0,0,0,145866648999281.35,123473474739263.87,123473474739263.87,0,0
167,1451312011972702523.46,493618473168674883.69,335069514858622592.85,1042.80,C,2,0,0,0,1033.6205126709103,C,2,0,0,0,1032.176985518615,C,2,0,0,0,1032.419523162596,C,4,0,0,0,1034.8842736158954,C,2,0,0,0,1034.4044179705588,O,0,0,0,0,1042.80,C,2,0,0,0,1035.6355403207212,C,4,0,0,0,1036.832316136864,C,6,1,1.01,0,1014.0353684841448,C,2,0,0,0,1033.863050314891,C,2,0,0,0,1034.959638599129,O,0,0,0,0,1042.80,C,2,0,0,0,1035.2021762431098,C,2,0,0,0,1034.6207670374397,C,4,0,0,0,1036.342102762233,C,2,0,0,0,1034.188068903678,O,0,0,0,0,1042.80,O,0,0,0,0,1042.80,O,0,0,0,0,1042.80,C,2,0,0,0,1035.8518893876021,C,2,0,0,0,1032.9578739585413,C,2,0,0,0,1033.149603215378,O,0,0,0,0,1042.80,O,0,0,0,0,1042.80,O,0,0,0,0,1042.80,C,2,0,0,0,1032.7153363145605,C,4,0,0,0,1035.3669711714538,C,2,0,0,0,1034.7679093422923,O,0,0,0,0,1042.80,O,0,0,0,0,1042.80,O,0,0,0,0,1042.80,C,2,0,0,0,1032.5466715089783,C,2,0,0,0,1031.9344478746343,C,2,0,0,0,1033.971719836797,O,0,0,0,0,1042.80,O,0,0,0,0,1042.80,606792819184643.68,319413749514418.13,319413749514418.13,24.30,285823988124391.93,0,560140372809607.08,12440652366.68,12440652366.68,319413749514418.13,254100324589366.98,0,319413749514418.13,285823988124391.93,12440652366.68,285823988124391.93,0,0,0,285823988124391.93,319413749514418.13,254100324589366.98,0,0,0,224242758909343.13,24.30,196251291084321.40,0,0,0,170125921114300.60,145866648999281.35,145866648999281.35,0,0
168,1460681865571734604.69,483552563863531698.11,335765570564733697.20,1049.53,C,3,0,0,0,1040.7853070960637,C,2,0,0,0,1039.1793388080575,C,2,0,0,0,1039.4496472044593,C,4,0,0,0,1042.312376800869,C,2,0,0,0,1041.6678391268094,O,0,0,0,0,1049.53,C,2,0,0,0,1043.0366084951875,C,4,0,0,0,1044.260410382994,C,6,1,1.01,0,1014.0353684841448,C,2,0,0,0,1041.0556154924652,C,2,0,0,0,1042.2953906432533,O,0,0,0,0,1049.53,C,2,0,0,0,1042.5656990396549,C,2,0,0,0,1041.9103767707902,C,4,0,0,0,1043.7697782610812,C,2,0,0,0,1041.4253014828284,O,0,0,0,0,1049.53,O,0,0,0,0,1049.53,O,0,0,0,0,1049.53,C,2,0,0,0,1043.2791461391682,C,2,0,0,0,1040.0588271625502,C,2,0,0,0,1040.275176229431,O,0,0,0,0,1049.53,O,0,0,0,0,1049.53,O,0,0,0,0,1049.53,C,2,0,0,0,1039.7885187661484,C,4,0,0,0,1042.7950832952708,C,2,0,0,0,1042.0790415763724,O,0,0,0,0,1049.53,O,0,0,0,0,1049.53,O,0,0,0,0,1049.53,C,2,0,0,0,1039.596789509312,C,2,0,0,0,1038.9090304116557,C,2,0,0,0,1041.1827638388477,O,0,0,0,0,1049.53,O,0,0,0,0,1049.53,655311363414681.18,354869608759446.25,354869608759446.25,12440652366.68,319413749514418.13,0,606792819184643.68,12440652366.68,12440652366.68,354869608759446.25,285823988124391.93,0,354869608759446.25,319413749514418.13,12440652366.68,319413749514418.13,0,0,0,319413749514418.13,354869608759446.25,285823988124391.93,0,0,0,254100324589366.98,12440652366.68,224242758909343.13,0,0,0,196251291084321.40,170125921114300.60,170125921114300.60,0,0
169,1469053913660980805.01,473848120699618894.75,337097965639400300.23,1055.54,C,3,0,0,0,1047.2377708318766,C,2,0,0,0,1045.4598281314375,C,2,0,0,0,1045.7595028638464,C,4,0,0,0,1049.0443779977206,C,2,0,0,0,1048.2252046619417,O,0,0,0,0,1055.54,C,3,0,0,0,1049.7395855582024,C,4,0,0,0,1050.9919960505474,C,6,1,1.01,0,1014.0353684841448,C,2,0,0,0,1047.5374455642855,C,2,0,0,0,1048.9297799591607,O,0,0,0,0,1055.54,C,2,0,0,0,1049.2294546915698,C,2,0,0,0,1048.4955130583435,C,4,0,0,0,1050.5009450025757,C,2,0,0,0,1047.95489626554,O,0,0,0,0,1055.54,O,0,0,0,0,1055.54,O,0,0,0,0,1055.54,C,2,0,0,0,1050.0098939546042,C,2,0,0,0,1046.4441914687186,C,2,0,0,0,1046.6867291126994,O,0,0,0,0,1055.54,O,0,0,0,0,1055.54,O,0,0,0,0,1055.54,C,2,0,0,0,1046.1445167363095,C,4,0,0,0,1049.5275000214208,C,2,0,0,0,1048.68724231518,O,0,0,0,0,1055.54,O,0,0,0,0,1055.54,O,0,0,0,0,1055.54,C,2,0,0,0,1045.9281676694286,C,2,0,0,0,1045.1601533990283,C,2,0,0,0,1047.6845878691383,O,0,0,0,0,1055.54,O,0,0,0,0,1055.54,705696005499720.70,392191565859475.18,392191565859475.18,12440652366.68,354869608759446.25,0,655311363414681.18,12440652366.68,12440652366.68,392191565859475.18,319413749514418.13,0,392191565859475.18,354869608759446.25,12440652366.68,354869608759446.25,0,0,0,354869608759446.25,392191565859475.18,319413749514418.13,0,0,0,285823988124391.93,12440652366.68,254100324589366.98,0,0,0,224242758909343.13,196251291084321.40,196251291084321.40,0,0
170,1476398925989709230.97,464500473149969174.25,339100600860321594.78,1060.82,C,3,0,0,0,1052.9571124469564,C,2,0,0,0,1050.9975816077692,C,2,0,0,0,1051.3282316680377,C,4,0,0,0,1055.0594369171247,C,2,0,0,0,1054.0557767776252,O,0,0,0,0,1060.82,C,3,0,0,0,1055.7238007527621,C,4,0,0,0,1057.0066392618764,C,1,0,0,0,1056.5151691090691,C,2,0,0,0,1053.2877625072247,C,2,0,0,0,1054.842108973317,O,0,0,0,0,1060.82,C,2,0,0,0,1055.1727590335852,C,2,0,0,0,1054.3554515100343,C,4,0,0,0,1056.5149456379786,C,2,0,0,0,1053.756102045216,O,0,0,0,0,1060.82,O,0,0,0,0,1060.82,O,0,0,0,0,1060.82,C,2,0,0,0,1056.0234754851713,C,2,0,0,0,1052.0931486291233,C,2,0,0,0,1052.3634570255251,O,0,0,0,0,1060.82,O,0,0,0,0,1060.82,O,0,0,0,0,1060.82,C,2,0,0,0,1051.7624985688549,C,4,0,0,0,1055.5429746488999,C,2,0,0,0,1054.5718005769152,O,0,0,0,0,1060.82,O,0,0,0,0,1060.82,O,0,0,0,0,1060.82,C,2,0,0,0,1051.519960924874,C,2,0,0,0,1050.666931547501,C,2,0,0,0,1053.456427312807,O,0,0,0,0,1060.82,O,0,0,0,0,1060.82,757946745439762.25,431379620814505.80,431379620814505.80,12440652366.68,392191565859475.18,0,705696005499720.70,12440652366.68,311016309166.91,431379620814505.80,354869608759446.25,0,431379620814505.80,392191565859475.18,12440652366.68,392191565859475.18,0,0,0,392191565859475.18,431379620814505.80,354869608759446.25,0,0,0,319413749514418.13,12440652366.68,285823988124391.93,0,0,0,254100324589366.98,224242758909343.13,224242758909343.13,0,0
171,1482685959288598621.16,455505419640967938.05,341808621070433440.79,1065.34,C,3,0,0,0,1057.9212992525192,C,2,0,0,0,1055.7704860986767,C,2,0,0,0,1056.1337338869216,C,4,0,0,0,1060.3365510720246,C,2,0,0,0,1059.1375764181373,O,0,0,0,0,1065.34,C,3,0,0,0,1060.9673420644717,C,4,0,0,0,1062.2817709975798,C,1,0,0,0,1062.2833375299244,C,2,0,0,0,1058.284547040764,C,2,0,0,0,1060.0104388547954,O,0,0,0,0,1065.34,C,2,0,0,0,1060.3736866430404,C,2,0,0,0,1059.4682264784055,C,4,0,0,0,1061.78988156116,C,2,0,0,0,1058.8069263578689,O,0,0,0,0,1065.34,O,0,0,0,0,1065.34,O,0,0,0,0,1065.34,C,2,0,0,0,1061.29799212474,C,2,0,0,0,1056.983639138449,C,2,0,0,0,1057.2833138708581,O,0,0,0,0,1065.34,O,0,0,0,0,1065.34,O,0,0,0,0,1065.34,C,2,0,0,0,1056.6203913502043,C,4,0,0,0,1060.8205046906517,C,2,0,0,0,1059.7107641223863,O,0,0,0,0,1065.34,O,0,0,0,0,1065.34,O,0,0,0,0,1065.34,C,2,0,0,0,1056.3500829538025,C,2,0,0,0,1055.407238310432,C,2,0,0,0,1058.4762762976006,O,0,0,0,0,1065.34,O,0,0,0,0,1065.34,812063583234802.75,472433773624537.93,472433773624537.93,12440652366.68,431379620814505.80,0,757946745439762.25,12440652366.68,2177114164168.38,472433773624537.93,392191565859475.18,0,472433773624537.93,431379620814505.80,12440652366.68,431379620814505.80,0,0,0,431379620814505.80,472433773624537.93,392191565859475.18,0,0,0,354869608759446.25,12440652366.68,319413749514418.13,0,0,0,285823988124391.93,254100324589366.98,254100324589366.98,0,0
172,1487883292319833626.27,446859225551185503.29,345257482128980870.43,1069.07,C,3,0,0,0,1062.1077291980084,C,2,0,0,0,1059.7558591040104,C,2,0,0,0,1060.1533404286147,C,4,0,0,0,1064.8534871391628,C,2,0,0,0,1063.448055165983,O,0,0,0,0,1069.07,C,3,0,0,0,1065.4477281171633,C,4,0,0,0,1066.7955937030265,C,1,0,0,0,1066.7998575314339,C,2,0,0,0,1062.5052105226125,C,2,0,0,0,1064.412261410898,O,0,0,0,0,1069.07,C,2,0,0,0,1064.8097427355021,C,2,0,0,0,1063.811302954228,C,4,0,0,0,1066.3032848042171,C,2,0,0,0,1063.0848073777381,O,0,0,0,0,1069.07,O,0,0,0,0,1069.07,O,0,0,0,0,1069.07,C,2,0,0,0,1065.810975905408,C,2,0,0,0,1061.0930341296087,C,2,0,0,0,1061.423684189877,O,0,0,0,0,1069.07,O,0,0,0,0,1069.07,O,0,0,0,0,1069.07,C,2,0,0,0,1060.6955528050046,C,4,0,0,0,1065.3378568234189,C,2,0,0,0,1064.0816113506296,O,0,0,0,0,1069.07,O,0,0,0,0,1069.07,O,0,0,0,0,1069.07,C,2,0,0,0,1060.3958780725955,C,2,0,0,0,1059.3583777794063,C,2,0,0,0,1062.7215595894934,O,0,0,0,0,1069.07,O,0,0,0,0,1069.07,868046518884847.18,515354024289572.50,515354024289572.50,12440652366.68,472433773624537.93,0,812063583234802.75,12440652366.68,5909309874171.32,515354024289572.50,431379620814505.80,0,515354024289572.50,472433773624537.93,12440652366.68,472433773624537.93,0,0,0,472433773624537.93,515354024289572.50,431379620814505.80,0,0,0,392191565859475.18,12440652366.68,354869608759446.25,0,0,0,319413749514418.13,285823988124391.93,285823988124391.93,0,0
173,1491958747885121332.76,438558612219669755.25,349482639895208911.99,1072.00,C,3,0,0,0,1065.4934624841949,C,2,0,0,0,1062.9306803749487,C,2,0,0,0,1063.3640444525604,C,4,0,0,0,1068.5874528102304,C,2,0,0,0,1066.9643268549953,O,0,0,0,0,1072.00,C,3,0,0,0,1069.1421397859965,C,4,0,0,0,1070.5250781905515,C,1,0,0,0,1070.5334069580958,C,2,0,0,0,1065.9268265618064,C,2,0,0,0,1068.0247307002535,O,0,0,0,0,1072.00,C,2,0,0,0,1068.458094777865,C,2,0,0,0,1067.3618081795994,C,4,0,0,0,1070.032349650576,C,2,0,0,0,1066.5668455303912,O,0,0,0,0,1072.00,O,0,0,0,0,1072.00,O,0,0,0,0,1072.00,C,2,0,0,0,1069.5396211106006,C,2,0,0,0,1064.398366986842,C,2,0,0,0,1064.7616147750869,O,0,0,0,0,1072.00,O,0,0,0,0,1072.00,O,0,0,0,0,1072.00,C,2,0,0,0,1063.9650029092304,C,4,0,0,0,1069.072238738892,C,2,0,0,0,1067.6614829120085,O,0,0,0,0,1072.00,O,0,0,0,0,1072.00,O,0,0,0,0,1072.00,C,2,0,0,0,1063.634352848962,C,2,0,0,0,1062.4973162973372,C,2,0,0,0,1066.1693642057871,O,0,0,0,0,1072.00,O,0,0,0,0,1072.00,925895552389894.75,560140372809607.08,560140372809607.08,12440652366.68,515354024289572.50,0,868046518884847.18,12440652366.68,11507603439175.72,560140372809607.08,472433773624537.93,0,560140372809607.08,515354024289572.50,12440652366.68,515354024289572.50,0,0,0,515354024289572.50,560140372809607.08,472433773624537.93,0,0,0,431379620814505.80,12440652366.68,392191565859475.18,0,0,0,354869608759446.25,319413749514418.13,319413749514418.13,0,0
174,1494879706504505593.14,430600743267131818.25,354519550228362588.61,1074.10,C,3,0,0,0,1068.0552316956373,C,2,0,0,0,1065.2716020464577,C,2,0,0,0,1065.7425115019903,C,4,0,0,0,1071.5153281607056,C,2,0,0,0,1069.6631777027944,O,0,0,0,0,1074.10,C,3,0,0,0,1072.027430329919,C,4,0,0,0,1073.4470911273677,C,2,0,0,0,1073.4608658853883,C,2,0,0,0,1068.5261411511697,C,2,0,0,0,1070.8246731652785,O,0,0,0,0,1074.10,C,2,0,0,0,1071.295582620811,C,2,0,0,0,1070.096541780406,C,4,0,0,0,1072.9539427674492,C,2,0,0,0,1069.229813625183,O,0,0,0,0,1074.10,O,0,0,0,0,1074.10,O,0,0,0,0,1074.10,C,2,0,0,0,1072.4607944075306,C,2,0,0,0,1066.8763434781768,C,2,0,0,0,1067.2738248027808,O,0,0,0,0,1074.10,O,0,0,0,0,1074.10,O,0,0,0,0,1074.10,C,2,0,0,0,1066.4054340226444,C,4,0,0,0,1072.0005305125499,C,2,0,0,0,1070.4271918406744,O,0,0,0,0,1074.10,O,0,0,0,0,1074.10,O,0,0,0,0,1074.10,C,2,0,0,0,1066.0421862343994,C,2,0,0,0,1064.8006925909253,C,2,0,0,0,1068.7964495475715,O,0,0,0,0,1074.10,O,0,0,0,0,1074.10,985610683749938.00,606792819184643.68,606792819184643.68,12440652366.68,560140372809607.08,0,925895552389894.75,12440652366.68,18971994859181.59,606792819184643.68,515354024289572.50,0,606792819184643.68,560140372809607.08,12440652366.68,560140372809607.08,0,0,0,560140372809607.08,606792819184643.68,515354024289572.50,0,0,0,472433773624537.93,12440652366.68,431379620814505.80,0,0,0,392191565859475.18,354869608759446.25,354869608759446.25,0,0
175,1496610317521176212.38,422983214344354359.70,360406468134469427.92,1075.34,C,3,0,0,0,1069.7690046869873,C,3,0,0,0,1066.752944991252,C,3,0,0,0,1067.2630758578846,C,4,0,0,0,1073.613675478341,C,2,0,0,0,1071.5208526681845,O,0,0,0,0,1075.34,C,3,0,0,0,1074.0801352201527,C,4,0,0,0,1075.5381813929623,C,2,0,0,0,1075.5587966010644,C,3,0,0,0,1070.2793590247102,C,2,0,0,0,1072.7883739895733,O,0,0,0,0,1075.34,C,3,0,0,0,1073.2987283272964,C,2,0,0,0,1071.9917621237169,C,4,0,0,0,1075.0446130343237,C,2,0,0,0,1071.049943212652,C,1,0,0,0,1069.7692281580778,O,0,0,0,0,1075.34,C,1,0,0,0,1068.5029046417342,C,2,0,0,0,1074.551044675685,C,3,0,0,0,1068.5013381093895,C,2,0,0,0,1068.9362687193457,O,0,0,0,0,1075.34,O,0,0,0,0,1075.34,O,0,0,0,0,1075.34,C,2,0,0,0,1067.991207242757,C,4,0,0,0,1074.0992944321447,C,2,0,0,0,1072.3550099119618,O,0,0,0,0,1075.34,O,0,0,0,0,1075.34,O,0,0,0,0,1075.34,C,2,0,0,0,1067.5937259181528,C,2,0,0,0,1066.2428141246194,C,2,0,0,0,1070.5790337571193,O,0,0,0,0,1075.34,O,0,0,0,0,1075.34,1047191912964989.68,655311363414681.18,655311363414681.18,12440652366.68,606792819184643.68,0,985610683749938.00,12440652366.68,28302484134188.93,655311363414681.18,560140372809607.08,0,655311363414681.18,606792819184643.68,12440652366.68,606792819184643.68,311016309166.91,0,2177114164168.38,606792819184643.68,655311363414681.18,560140372809607.08,0,0,0,515354024289572.50,12440652366.68,472433773624537.93,0,0,0,431379620814505.80,392191565859475.18,392191565859475.18,0,0
176,1497109313830199531.88,415704061289296835.00,367186624880503633.12,1075.70,C,3,0,0,0,1070.6064119420814,C,3,0,0,0,1067.345128479857,C,3,0,0,0,1067.896170199034,C,4,0,0,0,1074.8567353893106,C,3,0,0,0,1072.5103789293175,C,1,0,0,0,1072.000248062685,C,3,0,0,0,1075.2742447952498,C,4,0,0,0,1076.772576205244,C,2,0,0,0,1076.8014397312975,C,3,0,0,0,1071.1574536612584,C,2,0,0,0,1073.8904671084313,O,0,0,0,0,1075.70,C,3,0,0,0,1074.4415088276082,C,3,0,0,0,1073.02050979595,C,4,0,0,0,1076.2785876691084,C,3,0,0,0,1072.0000245915944,C,1,0,0,0,1073.4195576528987,O,0,0,0,0,1075.70,C,1,0,0,0,1069.2480876124748,C,3,0,0,0,1075.784599132973,C,3,0,0,0,1069.2438237840674,C,2,0,0,0,1069.720563600352,C,1,0,0,0,1069.2496541448195,O,0,0,0,0,1075.70,C,1,0,0,0,1071.4896702538713,C,2,0,0,0,1068.6927820648905,C,4,0,0,0,1075.3427711238505,C,2,0,0,0,1073.417991120554,O,0,0,0,0,1075.70,O,0,0,0,0,1075.70,O,0,0,0,0,1075.70,C,2,0,0,0,1068.259417987279,C,2,0,0,0,1066.79408676068,C,2,0,0,0,1071.4881037215266,O,0,0,0,0,1075.70,O,0,0,0,0,1075.70,1110639240035036.75,705696005499720.70,705696005499720.70,12440652366.68,655311363414681.18,311016309166.91,1047191912964989.68,12440652366.68,39499071264197.73,705696005499720.70,606792819184643.68,0,705696005499720.70,655311363414681.18,12440652366.68,655311363414681.18,2177114164168.38,0,5909309874171.32,655311363414681.18,705696005499720.70,606792819184643.68,2177114164168.38,0,2177114164168.38,560140372809607.08,12440652366.68,515354024289572.50,0,0,0,472433773624537.93,431379620814505.80,431379620814505.80,0,0
