time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
126,937039755052471552.36,776358082190111072.80,566602162757417374.84,673.28,C,3,0,0,0.00001,661.105121077819,C,2,0,0,0.0001,661.731320377797,C,5,0,0.01,0.00001,663.904602108901,D,4,0,0,0.00001,663.5248064675923,D,2,0,0,0.0001,658.7632965302574,O,0,0,0,0,673.28,D,2,0,0,0.0001,656.3096419738312,D,3,0,0,0.00001,659.8790464919493,C,4,0,0,0.00001,658.8878295275956,D,4,0,0,0.00001,657.4223115649255,D,2,0,0,0.0001,656.4080673361199,O,0,0,0,0,673.28,C,1,0,0,0.0001,663.4068239303343,C,2,0,0,0.0001,656.5569795320096,D,2,0,0,0.0001,656.3340359556605,C,2,0,0,0.0001,656.152725558544,C,2,0,0,0.0001,656.4577047347498,C,2,0,0,0.0001,656.2771050981147,C,4,0,0,0.00001,658.3968865788532,C,6,1.00001,1.01,0.00001,553.2003273769794,C,1,0,0,0.0001,658.3984531111979,C,2,0,0,0.0001,656.6066169306395,C,2,0,0,0.0001,656.5073421333797,C,4,0,0,0.00001,657.9087642589786,C,2,0,0,0.0001,656.2149153283293,C,6,1.00001,1.01,0.00001,537.5632892122837,C,6,1.00001,1.01,0.00001,537.5632892122837,C,4,0,0,0.00001,657.0964117367654,C,3,0,0,0.00001,657.929147704407,C,2,0,0,0.0001,656.0905357887586,C,2,0,0,0.0001,656.3836733542904,C,3,0,0,0.00001,658.7618836720486,C,3,0,0,0.00001,663.39849516279,C,3,0,0,0.00001,660.3341500685226,C,6,1.00001,1.01,0.00001,553.2003273769794,C,3,0,0,0.00001,661.7107051696951,2771466330986343.25,28302484134188.93,12440652366.68,3219570406.77,50788723166777.35,0,21812589505858.44,287427148064280.63,12440652366.68,3219570406.77,17466169456720.58,0,11507603439175.72,67490539089219.70,17466169456720.58,84285419784232.96,67490539089219.70,84285419784232.96,12440652366.68,12440652366.68,2177114164168.38,67490539089219.70,67490539089219.70,12440652366.68,84285419784232.96,12440652366.68,12440652366.68,12440652366.68,1047191912964989.68,84285419784232.96,67490539089219.70,1047191912964989.68,2017562797565754.50,1765639587140557.00,12440652366.68,1685397379375497.50
127,949009122417400721.34,773062768167432509.21,557928109415166769.45,681.88,C,3,0,0,0.00001,670.123711268,C,2,0,0,0.0001,671.0240914527587,C,5,0,0.01,0.00001,673.280756556779,D,4,0,0,0.00001,672.5463902424949,D,2,0,0,0.0001,667.8046823425673,O,0,0,0,0,681.88,D,2,0,0,0.0001,665.0488822350255,D,3,0,0,0.00001,669.0151859785818,C,4,0,0,0.00001,668.0309040231399,D,4,0,0,0.00001,666.5614353829912,D,2,0,0,0.0001,665.1761457562438,O,0,0,0,0,681.88,C,2,0,0,0.0001,672.7825564129467,C,2,0,0,0.0001,665.3627150655999,D,2,0,0,0.0001,665.0814191107421,C,2,0,0,0.0001,664.8541989894086,C,2,0,0,0.0001,665.2383355260292,C,2,0,0,0.0001,665.0066062731544,C,4,0,0,0.00001,667.5368453886065,C,6,1.00001,1.01,0.00001,553.2003273769794,C,1,0,0,0.0001,667.541109217014,C,2,0,0,0.0001,665.4249048353852,C,2,0,0,0.0001,665.3005252958145,C,4,0,0,0.00001,667.0483052153344,C,2,0,0,0.0001,664.9304026312815,C,6,1.00001,1.01,0.00001,537.5632892122837,C,6,1.00001,1.01,0.00001,537.5632892122837,C,4,0,0,0.00001,665.9151182100162,C,3,0,0,0.00001,666.8009665517455,C,2,0,0,0.0001,664.7779953475357,C,2,0,0,0.0001,665.1436088805274,C,3,0,0,0.00001,667.6868148934748,C,3,0,0,0.00001,672.7687816549261,C,3,0,0,0.00001,669.5489073857782,C,6,1.00001,1.01,0.00001,553.2003273769794,C,3,0,0,0.00001,670.9952279267051,2874101713011438.50,39499071264197.73,12440652366.68,3219570406.77,58032756582007.06,0,26641945116011.56,304329892699817.50,12440652366.68,3219570406.77,21812589505858.44,0,18971994859181.59,84285419784232.96,21812589505858.44,102946398334247.63,84285419784232.96,102946398334247.63,12440652366.68,12440652366.68,5909309874171.32,84285419784232.96,84285419784232.96,12440652366.68,102946398334247.63,12440652366.68,12440652366.68,12440652366.68,1110639240035036.75,102946398334247.63,84285419784232.96,1110639240035036.75,2105269396750825.50,1847747892760624.25,12440652366.68,1765639587140557.00
128,960526132095236284.71,769485552218875111.07,549988315685888604.22,690.16,C,3,0,0,0.00001,678.8473448019326,C,2,0,0,0.0001,680.0361811635264,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0.00001,681.2730192118071,D,2,0,0,0.0001,676.5535423375201,O,0,0,0,0,690.16,D,2,0,0,0.0001,673.4769940757213,D,3,0,0,0.00001,677.864004622643,C,4,0,0,0.00001,676.8880277061752,D,4,0,0,0.00001,675.4132402091434,D,2,0,0,0.0001,673.6377496413367,O,0,0,0,0,690.16,C,2,0,0,0.0001,681.8809730059886,C,2,0,0,0.0001,673.8663605669552,D,2,0,0,0.0001,673.5192700375926,C,2,0,0,0.0001,673.2398591897843,C,2,0,0,0.0001,673.7139532832095,C,2,0,0,0.0001,673.4232440361001,C,4,0,0,0.00001,676.389485564,C,6,1.00001,1.01,0.00001,553.2003273769794,C,1,0,0,0.0001,676.3978143315443,C,2,0,0,0.0001,673.9425642088281,C,2,0,0,0.0001,673.7901569250823,C,4,0,0,0.00001,675.9005273585535,C,2,0,0,0.0001,673.3315516129421,C,6,1.00001,1.01,0.00001,537.5632892122837,C,6,1.00001,1.01,0.00001,537.5632892122837,C,4,0,0,0.00001,674.433196330741,C,3,0,0,0.00001,675.373953754126,C,2,0,0,0.0001,673.1481667666263,C,2,0,0,0.0001,673.5954736794654,C,3,0,0,0.00001,676.314711177511,C,3,0,0,0.00001,681.8603577978866,C,3,0,0,0.00001,678.479644680747,C,6,1.00001,1.01,0.00001,553.2003273769794,C,3,0,0,0.00001,679.9976480433853,2978603192891517.50,52561756249208.00,12440652366.68,3219570406.77,65759725558252.03,0,31954236287180.03,321715572896368.85,12440652366.68,3219570406.77,26641945116011.56,0,28302484134188.93,102946398334247.63,26641945116011.56,123473474739263.87,102946398334247.63,123473474739263.87,12440652366.68,12440652366.68,11507603439175.72,102946398334247.63,102946398334247.63,12440652366.68,123473474739263.87,12440652366.68,12440652366.68,12440652366.68,1175952664960090.25,123473474739263.87,102946398334247.63,1175952664960090.25,2194842093790888.75,1931722296235683.25,12440652366.68,1847747892760624.25
129,974289095625329060.61,768096701399253574.57,537614202975417364.83,700.05,C,3,0,0,0.00001,689.1604919143457,C,2,0,0,0.0001,690.6523909765455,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0.00001,691.5891636102572,D,2,0,0,0.0001,686.8944855491718,O,0,0,0,0,700.05,D,2,0,0,0.0001,683.4780628658681,D,3,0,0,0.00001,688.3102502575166,C,4,0,0,0.00001,687.3439618183507,D,4,0,0,0.00001,685.8624738767655,D,2,0,0,0.0001,683.6772553682684,O,0,0,0,0,700.05,C,2,0,0,0.0001,692.5869019924361,C,2,0,0,0.0001,683.9523326377423,D,2,0,0,0.0001,683.5318129054893,C,2,0,0,0.0001,683.193625913762,C,2,0,0,0.0001,683.7689477914264,C,2,0,0,0.0001,683.410964957574,C,4,0,0,0.00001,686.8395549384172,C,6,1.00001,1.01,0.00001,553.2003273769794,C,2,0,0,0.0001,686.8533296964379,C,2,0,0,0.0001,684.0440250609003,C,2,0,0,0.0001,683.8606402145844,C,4,0,0,0.00001,686.3501785220194,C,2,0,0,0.0001,683.302295435668,C,6,1.00001,1.01,0.00001,537.5632892122837,C,6,1.00001,1.01,0.00001,537.5632892122837,C,4,0,0,0.00001,684.5350761088719,C,3,0,0,0.00001,685.5325527297458,C,2,0,0,0.0001,683.084956391856,C,2,0,0,0.0001,683.6235053286473,C,3,0,0,0.00001,686.5300293506198,C,3,0,0,0.00001,692.5580384663824,C,3,0,0,0.00001,689.0111366033437,C,6,1.00001,1.01,0.00001,553.2003273769794,C,3,0,0,0.00001,690.6027535779156,3084970770626612.50,67490539089219.70,12440652366.68,3219570406.77,73969630095512.49,0,37749463019363.80,339584188653935.50,12440652366.68,3219570406.77,31954236287180.03,0,39499071264197.73,123473474739263.87,31954236287180.03,145866648999281.35,123473474739263.87,145866648999281.35,12440652366.68,12440652366.68,18971994859181.59,123473474739263.87,123473474739263.87,12440652366.68,145866648999281.35,12440652366.68,12440652366.68,12440652366.68,1243132187740139.75,145866648999281.35,123473474739263.87,1243132187740139.75,2286280888685972.50,2017562797565754.50,12440652366.68,1931722296235683.25
130,986866469449617779.08,767087159353421081.21,526046371196961139.71,709.08,C,3,0,0,0.00001,698.6383023364886,C,2,0,0,0,700.4482018547824,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0,701.0699731690949,D,2,0,0,0.0001,696.4028005080997,O,0,0,0,0,709.08,D,2,0,0,0.0001,692.6268534719369,D,3,0,0,0.00001,697.9293502131073,C,4,0,0,0.00001,696.9741470978367,D,4,0,0,0.00001,695.4845637157625,D,2,0,0,0.0001,692.8697188104311,O,0,0,0,0,709.08,C,2,0,0,0,702.4758511517866,C,2,0,0,0.0001,693.195727376149,D,2,0,0,0.0001,692.6939513802309,C,2,0,0,0.0001,692.2900984119545,C,2,0,0,0.0001,692.978388332337,C,2,0,0,0.0001,692.5443951047193,C,4,0,0,0.00001,696.4624808417631,C,6,1.00001,1.01,0.00001,553.2003273769794,C,2,0,0,0.0001,696.483096049865,C,2,0,0,0.0001,693.304396898055,C,2,0,0,0.0001,693.087057854243,C,4,0,0,0.00001,695.9726860356371,C,2,0,0,0.0001,692.417246758337,C,6,1.00001,1.01,0.00001,537.5632892122837,C,6,1.00001,1.01,0.00001,537.5632892122837,C,4,0,0,0.00001,693.7958670508623,C,3,0,0,0.00001,694.851886393324,C,2,0,0,0.0001,692.1629500655721,C,2,0,0,0.0001,692.8026209021369,C,3,0,0,0.00001,695.9079057357858,C,3,0,0,0,702.4373180316455,C,3,0,0,0.00001,698.718837300004,C,6,1.00001,1.01,0.00001,553.2003273769794,C,3,0,0,0,700.386012084997,3193204446216683.75,84285419784232.96,12440652366.68,3219570406.77,82662470193788.13,0,44027625312562.93,357935739972517.95,12440652366.68,3219570406.77,37749463019363.80,0,52561756249208.00,145866648999281.35,37749463019363.80,170125921114300.60,145866648999281.35,170125921114300.60,12440652366.68,12440652366.68,28302484134188.93,145866648999281.35,145866648999281.35,12440652366.68,170125921114300.60,12440652366.68,12440652366.68,12440652366.68,1312177808375195.00,170125921114300.60,145866648999281.35,1312177808375195.00,2379585781436042.75,2105269396750825.50,12440652366.68,2017562797565754.50
131,998208810914298556.22,766470364295986483.85,515320824789714959.92,717.23,C,3,0,0,0,707.2455292580862,C,2,0,0,0,709.3886982196791,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0,709.6802010780451,D,2,0,0,0,705.0433792033564,O,0,0,0,0,717.23,D,2,0,0,0,700.8877342188739,D,3,0,0,0,706.6863352777955,C,4,0,0,0,705.7436277412788,D,4,0,0,0,704.2445405145148,D,2,0,0,0,701.1797992996914,O,0,0,0,0,717.23,C,2,0,0,0,711.5129317220133,C,2,0,0,0,701.5612443388386,D,2,0,0,0,700.9701925860915,C,2,0,0,0,700.4934793934495,C,2,0,0,0,701.3069476460738,C,2,0,0,0,700.787764003155,C,4,0,0,0,705.2232940624178,C,6,1.00001,1.01,0.00001,553.2003273769794,C,2,0,0,0,705.2521575884715,C,2,0,0,0,701.688392685221,C,2,0,0,0,701.4340959924562,C,4,0,0,0,704.7330806877869,C,2,0,0,0,700.6406216983022,C,6,1.00001,1.01,0.00001,537.5632892122837,C,6,1.00001,1.01,0.00001,537.5632892122837,C,4,0,0,0,702.1802821216409,C,3,0,0,0,703.2966811180546,C,2,0,0,0,700.3463370885969,C,2,0,0,0,701.0973409324739,C,3,0,0,0,704.4130801144684,C,3,0,0,0,711.4632943233834,C,3,0,0,0,707.567804375639,C,6,1.00001,1.01,0.00001,553.2003273769794,C,3,0,0,0,709.3124945778063,3303304219661697.75,102946398334247.63,12440652366.68,3219570406.77,91838245853079.13,0,50788723166777.35,376770226852115.00,12440652366.68,3219570406.77,44027625312562.93,0,67490539089219.70,170125921114300.60,44027625312562.93,196251291084321.40,170125921114300.60,196251291084321.40,12440652366.68,12440652366.68,39499071264197.73,170125921114300.60,170125921114300.60,12440652366.68,196251291084321.40,12440652366.68,12440652366.68,12440652366.68,1383089526865250.25,196251291084321.40,170125921114300.60,1383089526865250.25,2474756772041114.00,2194842093790888.75,12440652366.68,2105269396750825.50
132,1007096952107227714.19,763904667126224327.78,508998380766547958.02,723.62,C,4,0,0,0,711.7053023818875,C,2,0,0,0,717.4383277744041,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0,714.1429770398565,D,2,0,0,0,712.7804769057208,O,0,0,0,0,723.62,D,2,0,0,0,707.4369390476465,D,3,0,0,0,714.5455995216877,C,4,0,0,0,713.6168112270491,D,4,0,0,0,712.1067983431286,D,2,0,0,0,707.7840217839373,O,0,0,0,0,723.62,C,2,0,0,0,719.6626182228149,C,2,0,0,0,708.2254486984954,D,2,0,0,0,707.5369092633656,C,2,0,0,0,706.9798371833558,C,2,0,0,0,707.9311640887901,C,2,0,0,0,707.3171667945203,C,4,0,0,0,713.0863886704881,C,6,1.00001,1.01,0.00001,553.2003273769794,C,2,0,0,0,713.1249217906292,C,2,0,0,0,708.3725910033481,C,2,0,0,0,708.0783063936427,C,4,0,0,0,712.5957565485752,C,2,0,0,0,707.148501988938,C,1,0,0,0,710.0439758353338,C,1,0,0,0,708.3728144744387,C,4,0,0,0,708.8651233732478,C,3,0,0,0,710.0437523642432,C,2,0,0,0,706.8111723777736,C,2,0,0,0,707.6840515682184,C,3,0,0,0,711.2226048263291,C,3,0,0,0,719.6004284530295,C,3,0,0,0,715.522458716886,C,6,1.00001,1.01,0.00001,553.2003273769794,C,3,0,0,0,717.3466353512462,24.30,123473474739263.87,12440652366.68,3219570406.77,101496957073385.26,0,58032756582007.06,396087649292728.50,12440652366.68,3219570406.77,50788723166777.35,0,84285419784232.96,196251291084321.40,50788723166777.35,224242758909343.13,196251291084321.40,224242758909343.13,12440652366.68,12440652366.68,52561756249208.00,196251291084321.40,196251291084321.40,12440652366.68,224242758909343.13,311016309166.91,311016309166.91,12440652366.68,1455867343210307.75,224242758909343.13,196251291084321.40,1455867343210307.75,2571793860501193.50,2286280888685972.50,12440652366.68,2194842093790888.75
133,1007844896943338152.86,758264813518056750.16,513890289538605096.99,724.16,C,4,0,0,0,712.7585709818732,C,2,0,0,0,723.7210685380462,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0,715.1992503285102,D,3,0,0,0,715.49689243319,D,1,0,0,0,707.3056781671845,D,2,0,0,0,708.2145984732973,D,3,0,0,0,717.3900805621084,C,4,0,0,0,719.7176353494401,D,4,0,0,0,718.1952615876315,D,2,0,0,0,708.6228077851321,O,0,0,0,0,724.16,C,2,0,0,0,726.0489154898115,C,2,0,0,0,709.1288022018788,D,2,0,0,0,708.3343707264236,C,2,0,0,0,707.6891366808575,C,2,0,0,0,708.7914725907143,C,2,0,0,0,708.0725951945304,C,4,0,0,0,719.1756890520011,O,0,0,0,0,724.16,C,2,0,0,0,719.225326450631,C,2,0,0,0,709.297467007461,C,2,0,0,0,708.9601373962965,C,4,0,0,0,718.6846380040294,C,2,0,0,0,707.8808659376939,C,1,0,0,0,715.2023833931995,C,1,0,0,0,715.2008168608548,C,4,0,0,0,709.7901955474365,C,3,0,0,0,711.0331417529991,C,2,0,0,0,707.4974074240209,C,2,0,0,0,708.5030355320058,C,3,0,0,0,712.2758644874713,C,3,0,0,0,725.9727118479386,C,3,0,0,0,721.7067515263033,C,1,0,0,0,709.790419018527,C,3,0,0,0,723.6123990161402,12440652366.68,145866648999281.35,12440652366.68,3219570406.77,111638603854706.85,563424821184.53,65759725558252.03,415888007294354.78,12440652366.68,3219570406.77,58032756582007.06,0,102946398334247.63,224242758909343.13,58032756582007.06,254100324589366.98,224242758909343.13,254100324589366.98,12440652366.68,0,67490539089219.70,224242758909343.13,224242758909343.13,12440652366.68,254100324589366.98,2177114164168.38,2177114164168.38,12440652366.68,1530511257410371.25,254100324589366.98,224242758909343.13,1530511257410371.25,2670697046816272.25,2379585781436042.75,311016309166.91,2286280888685972.50
134,1004872824522788416.41,752027298313063811.67,523099877164147771.92,722.02,C,4,0,0,0,711.1785922841717,C,2,0,0,0,724.1513981478175,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0,713.6222781701345,D,3,0,0,0,713.9650346078607,D,1,0,0,0,705.3096554645327,D,2,0,0,0,706.3418538240247,D,3,0,0,0,715.9923260204823,C,4,0,0,0,719.9605375208678,D,4,0,0,0,718.4241307810831,D,2,0,0,0,706.8180176029886,D,1,0,0,0,706.3422817886183,C,2,0,0,0,726.5863279767459,C,2,0,0,0,707.393205373498,D,2,0,0,0,706.4842850673851,C,2,0,0,0,705.7423535982945,C,2,0,0,0,707.009746859825,C,2,0,0,0,706.1750517320562,C,4,0,0,0,719.4056192111069,C,1,0,0,0,715.9954590851717,C,2,0,0,0,719.4678089808923,C,2,0,0,0,707.5849346303345,C,2,0,0,0,707.2014761166615,C,4,0,0,0,718.9139255872091,C,2,0,0,0,705.9587026651753,C,1,0,0,0,713.6308058269493,C,1,0,0,0,713.6265419985419,C,4,0,0,0,708.078082990253,C,3,0,0,0,709.3867766253624,C,2,0,0,0,705.5260045314136,C,2,0,0,0,706.6760143242216,C,3,0,0,0,710.6954702604717,C,3,0,0,0,726.494635553588,C,3,0,0,0,722.0351336245719,C,1,0,0,0,715.993892552827,C,3,0,0,0,724.0242498014351,12440652366.68,170125921114300.60,12440652366.68,3219570406.77,122263186197044.03,1529295943215.17,73969630095512.49,436171300856998.73,12440652366.68,3219570406.77,65759725558252.03,563424821184.53,123473474739263.87,254100324589366.98,65759725558252.03,285823988124391.93,254100324589366.98,285823988124391.93,12440652366.68,2177114164168.38,84285419784232.96,254100324589366.98,254100324589366.98,12440652366.68,285823988124391.93,5909309874171.32,5909309874171.32,12440652366.68,1607021269465430.50,285823988124391.93,254100324589366.98,1607021269465430.50,2771466330986343.25,2474756772041114.00,2177114164168.38,2379585781436042.75
135,1000383670240458342.33,746417441855939985.00,533198887903601672.67,718.79,C,4,0,0,0,708.5215651902962,C,2,0,0,0,721.9052719294864,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0,710.9682594662423,D,3,0,0,0,711.3622082736366,D,2,0,0,0,702.2102574174337,D,2,0,0,0,703.3747154854157,D,3,0,0,0,713.5297795400405,C,4,0,0,0,717.5214328423041,D,4,0,0,0,715.9699780294618,D,2,0,0,0,703.9259526300141,D,1,0,0,0,703.3759993791962,C,2,0,0,0,724.4508378259175,C,2,0,0,0,704.5749998306567,D,2,0,0,0,703.5428014711647,C,2,0,0,0,702.6953327053953,C,2,0,0,0,704.142301696895,C,2,0,0,0,703.1804079933569,C,4,0,0,0,716.9520808405125,C,1,0,0,0,713.5383071968554,C,2,0,0,0,717.0282844823854,C,2,0,0,0,704.7913488975375,C,2,0,0,0,704.3586507637758,C,4,0,0,0,716.4601914040927,C,2,0,0,0,702.9378703493761,C,1,0,0,0,710.9849170013308,C,1,0,0,0,710.9765882337865,C,4,0,0,0,705.2849172561762,C,3,0,0,0,706.6614723573485,C,2,0,0,0,702.4527950614146,C,2,0,0,0,703.7591505380456,C,3,0,0,0,708.038027458521,C,3,0,0,0,724.3421683040115,C,3,0,0,0,719.6835335209295,C,1,0,0,0,713.534043368448,C,3,0,0,0,721.7581296246336,12440652366.68,196251291084321.40,12440652366.68,3219570406.77,133370704100395.95,2978102626261.11,82662470193788.13,456937529980658.43,12440652366.68,3219570406.77,73969630095512.49,1529295943215.17,145866648999281.35,285823988124391.93,73969630095512.49,319413749514418.13,285823988124391.93,319413749514418.13,12440652366.68,5909309874171.32,102946398334247.63,285823988124391.93,285823988124391.93,12440652366.68,319413749514418.13,11507603439175.72,11507603439175.72,12440652366.68,1685397379375497.50,319413749514418.13,285823988124391.93,1685397379375497.50,2874101713011438.50,2571793860501193.50,5909309874171.32,2474756772041114.00
136,994322194917710999.29,741447523215870759.39,544230281866418241.32,714.44,C,4,0,0,0,704.7482022885856,C,2,0,0,0,718.5655137420808,C,6,1.00001,1.01,0.00001,681.8809730059886,D,4,0,0,0,707.1979068051727,D,3,0,0,0,707.6494073008217,D,2,0,0,0.0001,697.9676595640336,D,2,0,0,0.0001,699.2735514280057,D,3,0,0,0,709.9635737904147,C,4,0,0,0,713.9831049479808,D,4,0,0,0,712.4149031454622,D,2,0,0,0.0001,699.9074684760459,D,2,0,0,0.0001,699.2763158479476,C,2,0,0,0,721.2252957128851,C,2,0,0,0,700.6350814079883,D,2,0,0,0.0001,699.4706233400063,C,2,0,0,0.0001,698.5082763568371,C,2,0,0,0,700.1500061200267,C,2,0,0,0.0001,699.0488931496405,C,4,0,0,0,713.3978441661842,C,1,0,0,0,709.9802313255033,C,2,0,0,0,713.4895365893422,C,2,0,0,0,700.8776190519691,C,2,0,0,0,700.3925437640074,C,4,0,0,0,712.9055352673751,C,2,0,0,0.0001,698.7785847532388,C,2,0,0,0,707.225456321214,C,2,0,0,0,707.2116815631933,C,4,0,0,0,701.3716075881046,C,3,0,0,0,702.8179281290315,C,2,0,0,0.0001,698.2379679604353,C,2,0,0,0.0001,699.7131609839871,C,3,0,0,0,704.2642486699584,C,3,0,0,0,721.0981473665026,C,3,0,0,0,716.2347482578732,C,1,0,0,0,709.971902557959,C,3,0,0,0,718.3968489364987,12440652366.68,224242758909343.13,12440652366.68,3219570406.77,144961157564763.70,4909844870322.37,91838245853079.13,478186694665331.58,12440652366.68,3219570406.77,82662470193788.13,2978102626261.11,170125921114300.60,319413749514418.13,82662470193788.13,354869608759446.25,319413749514418.13,354869608759446.25,12440652366.68,11507603439175.72,123473474739263.87,319413749514418.13,319413749514418.13,12440652366.68,354869608759446.25,18971994859181.59,18971994859181.59,12440652366.68,1765639587140557.00,354869608759446.25,319413749514418.13,1765639587140557.00,2978603192891517.50,2670697046816272.25,11507603439175.72,2571793860501193.50
